Price,Age,KM,HP,MetColor,Automatic,CC,Doors,Weight,FuelType_CNG,FuelType_Diesel,FuelType_Petrol
12950,-1.2661553115611375,-1.0756315396430707,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
14950,-0.8198345929598994,-1.0795103841942597,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.333323082404065,0,0,1
13450,-0.8756246827850541,-1.0851400960775825,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.6168356168420815,0,0,1
13750,-0.9872048624353637,-1.0908506172223886,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
12950,-0.7082544133095898,-1.113719638222107,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.6168356168420815,0,0,1
12750,-1.2661553115611375,-1.1153627598722635,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
11895,-0.9314147726102089,-1.1172483093068692,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
9950,-0.7640445031347446,-1.118029465501206,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
12450,-0.9872048624353637,-1.1417065791157552,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
12500,-0.9872048624353637,-1.1487639212852798,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
14950,-0.7082544133095898,-1.1695588379069317,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.5218197469174669,0,0,1
13750,-0.9314147726102089,-1.1740302837089969,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
12695,-0.9314147726102089,-1.1831617302565876,0.5785727231579444,1,1,0.17727924905224904,-0.035098824099407094,-0.2367721371436229,0,0,1
14990,0.01701675441742192,-1.1851280889526765,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.3317880070682376,0,0,1
12750,-0.7082544133095898,-1.1877409217406303,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
14350,-0.8198345929598994,-1.189841962539191,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,-0.8068673566913108,0,0,1
12950,-0.9314147726102089,-1.1906769915745163,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.6168356168420815,0,0,1
11500,-1.154575131910828,-1.2023404616485776,-0.303845217684581,0,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
11950,-0.8198345929598994,-1.2026367622740157,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
13450,-0.8756246827850541,-1.212980347743853,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
12900,-0.9872048624353637,-1.2332095995351233,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
10500,-0.8198345929598994,-1.2354991952771446,-1.050506552243641,1,0,-1.4259935648809674,1.0149409968745098,-0.7118514867666962,0,0,1
10950,-1.154575131910828,-1.2590954996302108,-0.303845217684581,0,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
11950,-0.8198345929598994,-1.265910414015286,-0.303845217684581,0,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
11450,-1.0429949522605184,-1.2699778135099355,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,-0.8068673566913108,0,0,1
13250,-0.6524643234844352,-1.2827187404037717,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
10250,-0.9314147726102089,-1.3507870749930393,0.5785727231579444,0,0,0.17727924905224904,-0.035098824099407094,-0.8068673566913108,0,0,1
13995,-1.154575131910828,-1.3642552852402234,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
11950,-0.8756246827850541,-1.3898179482893787,-0.303845217684581,0,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
13250,-1.2661553115611375,-1.404336678935843,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,0.23830721247945036,0,0,1
12950,-0.8756246827850541,-1.4093737895682896,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
11750,-0.9872048624353637,-1.4181281262289593,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
11500,-0.9314147726102089,-1.5258738082064311,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
13500,-0.7082544133095898,-1.579746649195167,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
6500,-0.15035351505804234,3.9691559726446317,-2.2044377056530973,0,0,1.7805520629854654,-1.0851386450733238,0.7133865621025236,0,1,0
6400,-0.26193369470835187,3.4887987859685676,-2.2044377056530973,0,0,1.7805520629854654,-0.035098824099407094,0.42833895232867963,0,1,0
7000,-0.15035351505804234,2.891699152869913,-2.2044377056530973,0,0,1.7805520629854654,-1.0851386450733238,0.618370692177909,0,1,0
7750,-0.09456342523288759,2.8415704743298944,-2.000802796227899,1,0,2.3149763342965377,-0.035098824099407094,0.5233548222532943,0,1,0
8900,-0.5966742336592804,2.8378263118811775,-2.2044377056530973,1,0,1.7805520629854654,1.0149409968745098,0.42833895232867963,0,1,0
8500,-0.03877333540773283,2.1913522200163467,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,0.04827547263022104,1,0,0
8950,-0.09456342523288759,2.1732778818646254,-2.000802796227899,1,0,2.3149763342965377,1.0149409968745098,1.188465911725597,0,1,0
9900,-0.26193369470835187,2.1034317435227297,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
10250,-0.15035351505804234,2.0166156602693817,-2.2044377056530973,0,0,1.7805520629854654,1.0149409968745098,1.2834817816502115,0,1,0
9250,-0.4293039641838161,1.9793625907256707,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.88441512796683,1,0,0
7750,-0.4293039641838161,1.9408435094187246,-2.2044377056530973,1,0,1.7805520629854654,1.0149409968745098,0.7133865621025236,0,1,0
9450,0.01701675441742192,1.8787281237587121,-2.2044377056530973,1,0,1.7805520629854654,-0.035098824099407094,0.42833895232867963,0,1,0
7750,-0.03877333540773283,1.8411787535895632,-2.000802796227899,1,0,2.3149763342965377,1.0149409968745098,1.188465911725597,0,1,0
8250,-0.2061436048831971,1.794255509088374,-2.2044377056530973,1,0,1.7805520629854654,1.0149409968745098,1.2834817816502115,0,1,0
9950,-0.37351387435866135,1.6893650876833053,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
4450,0.01701675441742192,1.6298625348112465,-2.2044377056530973,0,0,1.2461277916743934,1.0149409968745098,0.7133865621025236,0,1,0
9950,-0.3177237845335066,1.5478411344058962,0.5785727231579444,0,0,0.17727924905224904,-1.0851386450733238,-0.3317880070682376,0,0,1
9000,-0.4293039641838161,1.3763100086977609,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
9950,-0.15035351505804234,1.327043295613562,-2.2044377056530973,1,0,1.7805520629854654,1.0149409968745098,0.7133865621025236,0,1,0
12450,-0.4850940540089709,1.3140330045147823,-0.77899333967671,1,0,2.3149763342965377,-1.0851386450733238,1.7585611312732847,0,1,0
10500,-0.03877333540773283,-6.3964619696220145e-06,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
10750,-0.09456342523288759,1.2636080253493254,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
8950,-0.15035351505804234,1.2516213182293316,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
10500,-0.09456342523288759,1.2498165780562092,-2.2044377056530973,1,0,1.7805520629854654,1.0149409968745098,1.2834817816502115,0,1,0
5150,0.01701675441742192,1.2215602729576172,-2.000802796227899,1,0,2.3149763342965377,1.0149409968745098,1.188465911725597,0,1,0
10950,-0.37351387435866135,1.0562245239631867,-0.303845217684581,0,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
9450,0.01701675441742192,0.9739606957733868,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
9950,-0.09456342523288759,0.9375695916854957,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
10950,-0.26193369470835187,0.9258253123499514,-2.2044377056530973,0,0,1.7805520629854654,1.0149409968745098,1.2834817816502115,0,0,1
11900,-0.4850940540089709,0.9078856563007023,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
9950,-0.3177237845335066,0.8992121289015158,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
11950,-0.09456342523288759,0.8809492358063343,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
7900,-0.3177237845335066,0.8408947785312092,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
10950,-0.2061436048831971,0.8262952386232617,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.3317880070682376,0,0,1
8950,-0.4293039641838161,0.7933519963586497,-2.2044377056530973,1,0,1.7805520629854654,1.0149409968745098,1.2834817816502115,0,0,1
11950,-0.26193369470835187,0.7917358111289876,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
10900,-0.37351387435866135,0.7798837861114657,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.5218197469174669,0,0,1
9950,-0.03877333540773283,0.7700250562105271,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
9950,-0.26193369470835187,0.7404219300872167,-2.000802796227899,0,0,2.3149763342965377,-1.0851386450733238,0.8084024320271382,0,1,0
10950,-0.09456342523288759,0.7394791553699138,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
8950,-0.03877333540773283,0.6937141769499826,-2.000802796227899,0,0,2.3149763342965377,-1.0851386450733238,0.8084024320271382,0,1,0
8950,-0.03877333540773283,0.686198915632054,-1.050506552243641,1,0,-1.4259935648809674,-1.0851386450733238,-1.0919149664651548,0,0,1
10500,-0.37351387435866135,0.6112617938167224,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.3317880070682376,0,0,1
8950,-0.15035351505804234,0.5805542744531429,-0.303845217684581,0,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
9250,-0.15035351505804234,0.577779823142223,-2.2044377056530973,1,0,1.7805520629854654,1.0149409968745098,1.2834817816502115,0,1,0
11500,-0.4293039641838161,0.5495504544641254,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
9750,-0.2061436048831971,0.5482305698599014,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
9950,-0.5966742336592804,0.5017383080866222,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.6168356168420815,0,0,1
11450,-0.37351387435866135,0.4733742573060528,0.5785727231579444,0,0,0.17727924905224904,-1.0851386450733238,-0.5218197469174669,0,0,1
12500,-0.09456342523288759,0.4296564468436936,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
10500,-0.3177237845335066,0.40188499731400024,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
12950,-0.3177237845335066,0.38946730746609665,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
12200,-0.3177237845335066,0.38135944489729184,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.6168356168420815,0,0,1
10950,-0.3177237845335066,0.3794738954626861,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.8068673566913108,0,0,1
10950,-0.09456342523288759,0.35711666645236073,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.618370692177909,0,0,1
11290,-0.37351387435866135,0.3144224399687875,0.5785727231579444,1,1,0.17727924905224904,-1.0851386450733238,-0.04674039729439361,0,0,1
10750,-0.37351387435866135,0.30822706325508287,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.8068673566913108,0,0,1
10895,-0.15035351505804234,0.3004155013117162,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
11500,-0.4850940540089709,0.2730750345099327,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.88441512796683,1,0,0
9750,-0.4293039641838161,0.2680917967184746,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
10250,-0.03877333540773283,0.2460039319130929,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.6168356168420815,0,0,1
12500,-0.37351387435866135,0.24244832440783634,0.5785727231579444,0,0,0.17727924905224904,-0.035098824099407094,-0.8068673566913108,0,0,1
11950,-0.09456342523288759,0.23226635746096524,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
10750,-0.3177237845335066,0.20255548565567738,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
11450,-0.5408841438341256,0.1778278516418476,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
11950,-0.09456342523288759,0.17734299607294898,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
11750,-0.4293039641838161,0.17233282186099655,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.3317880070682376,0,0,1
10950,-0.3177237845335066,0.16705328344410042,0.5785727231579444,1,1,0.17727924905224904,-0.035098824099407094,-0.2367721371436229,0,0,1
11950,-0.03877333540773283,0.1634438030978551,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
10995,-0.37351387435866135,0.16185455428868742,-2.2044377056530973,0,0,1.7805520629854654,-1.0851386450733238,0.618370692177909,0,1,0
11450,0.01701675441742192,0.15765247269156601,-0.303845217684581,0,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
8900,-0.37351387435866135,0.15749085416859981,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
10500,-0.3177237845335066,0.13432553254344337,0.5785727231579444,0,0,0.10780409378180968,1.0149409968745098,0.04827547263022104,0,0,1
11750,-0.4850940540089709,0.12810321940924438,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
11450,-0.37351387435866135,0.12196171553652847,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.8068673566913108,0,0,1
12000,0.01701675441742192,0.11724784195001409,0.5785727231579444,0,0,0.17727924905224904,-1.0851386450733238,-0.3317880070682376,0,0,1
11950,-0.3177237845335066,0.09683003521528318,0.5785727231579444,1,1,0.17727924905224904,-1.0851386450733238,-0.04674039729439361,0,0,1
9850,-0.15035351505804234,0.09031142145564612,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
10950,0.01701675441742192,0.08290390581969494,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
10950,0.01701675441742192,0.07080945301772373,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
8695,0.01701675441742192,0.04829060548443212,-2.2044377056530973,1,0,1.7805520629854654,-1.0851386450733238,0.618370692177909,0,1,0
10990,-0.15035351505804234,0.04287638496506416,0.5785727231579444,0,0,0.17727924905224904,-1.0851386450733238,-0.6168356168420815,0,0,1
9500,-0.03877333540773283,0.03140146983446341,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
11950,-0.37351387435866135,0.02725326107833075,-1.050506552243641,0,0,-1.4259935648809674,-1.0851386450733238,-0.9018832266159255,0,0,1
10750,-0.5408841438341256,0.024963665336309473,-0.303845217684581,0,0,-0.8915692935698952,1.0149409968745098,-0.14175626721900828,0,0,1
8750,-0.4850940540089709,0.009502159972542265,-2.2044377056530973,1,0,1.7805520629854654,1.0149409968745098,1.2834817816502115,0,1,0
8750,-0.37351387435866135,-0.002215182942507794,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.8068673566913108,0,0,1
11450,0.01701675441742192,-0.003427321864754352,-2.000802796227899,1,0,2.3149763342965377,-1.0851386450733238,0.8084024320271382,0,1,0
9950,-0.5408841438341256,-0.0062825824371573556,-0.303845217684581,0,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
11950,0.01701675441742192,-0.0503775027864377,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.333323082404065,0,0,1
13950,-0.2061436048831971,-0.057111607910029685,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
11250,-0.09456342523288759,-0.06961010701941642,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.333323082404065,0,0,1
10900,-0.3177237845335066,-0.08555646795208224,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
9750,0.01701675441742192,-0.08746895380718236,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
9950,-0.2061436048831971,-0.093664330520887,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
11950,0.01701675441742192,-0.09824352200492956,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
10450,-0.4293039641838161,-0.1199812133438845,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.6168356168420815,0,0,1
8950,-0.09456342523288759,-0.1251799424992975,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
10250,-0.09456342523288759,-0.13078271796212604,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
9930,-0.15035351505804234,-0.1350117359797418,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
10500,-0.09456342523288759,-0.14847994622692579,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.4268038769928522,0,0,1
11950,-0.09456342523288759,-0.14880318327285819,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
11500,0.01701675441742192,-0.15211636299366546,-2.2044377056530973,1,0,1.7805520629854654,1.0149409968745098,1.2834817816502115,0,1,0
11500,0.01701675441742192,-0.15211636299366546,0.5785727231579444,0,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
11450,-0.09456342523288759,-0.15246653646009223,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
9900,0.01701675441742192,-0.15882353169676308,0.5785727231579444,0,0,0.17727924905224904,-1.0851386450733238,-0.4268038769928522,0,0,1
9500,-0.09456342523288759,-0.16507278125145644,-0.303845217684581,0,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
10500,-0.3177237845335066,-0.1715105857496104,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
10750,-0.3177237845335066,-0.1878879294101861,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
8950,-0.09456342523288759,-0.20598920398240136,-2.2044377056530973,0,0,2.3149763342965377,1.0149409968745098,1.2834817816502115,0,1,0
12000,0.01701675441742192,-0.20598920398240136,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.4268038769928522,0,0,1
9940,-0.15035351505804234,-0.21789510184091201,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,0.618370692177909,0,0,1
10950,-0.4850940540089709,-0.22355175014472928,0.5785727231579444,0,0,0.17727924905224904,-0.035098824099407094,-0.8068673566913108,0,0,1
10750,-0.09456342523288759,-6.3964619696220145e-06,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
9799,-0.26193369470835187,-0.2598620449711373,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
11750,-0.26193369470835187,-0.2662998494692912,-0.303845217684581,0,0,-1.4259935648809674,1.0149409968745098,-0.2367721371436229,0,0,1
11950,-0.09456342523288759,-0.2667308321972011,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
11250,-0.2061436048831971,-0.2707443588508619,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.5218197469174669,0,0,1
11750,-0.09456342523288759,-0.2725221626034902,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
10950,-0.03877333540773283,-0.2766434349391285,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.4268038769928522,0,0,1
11250,0.01701675441742192,-0.28297349375530495,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
9950,-0.15035351505804234,-0.2881991593312124,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
9700,-0.26193369470835187,-0.29636089474100585,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
11950,-0.4850940540089709,-0.3002666757126892,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,0.618370692177909,0,0,1
9900,-0.15035351505804234,-0.3009400862250484,0.5785727231579444,0,0,0.17727924905224904,-1.0851386450733238,-0.6168356168420815,0,0,1
9990,0.01701675441742192,-0.32065754602692575,0.5785727231579444,0,0,0.17727924905224904,-1.0851386450733238,-0.5218197469174669,0,0,1
9475,-0.4293039641838161,-0.32248922262054275,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
11500,-0.09456342523288759,-0.3439844861750484,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
11950,-0.15035351505804234,-0.3541395167014251,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
11500,-0.03877333540773283,-0.3703013689980459,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
10500,-0.3177237845335066,-0.38201871191309594,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
10900,-0.5408841438341256,-0.4026250735912874,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
11700,-0.2061436048831971,-0.4063692360400046,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
11900,-0.26193369470835187,-0.4104905083756429,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
13950,-0.26193369470835187,-0.4142616072448544,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
10950,-0.37351387435866135,-0.4183559431599983,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
10500,0.01701675441742192,-0.4363494720502361,-0.303845217684581,0,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
10750,-0.03877333540773283,-0.4444034617780521,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,0.23830721247945036,0,0,1
11950,-0.03877333540773283,-0.44461895314200706,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,-0.04674039729439361,0,0,1
10000,0.01701675441742192,-0.44841698843171296,-0.303845217684581,0,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
10495,-0.4293039641838161,-0.47624231080239504,-0.303845217684581,1,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
11450,-0.3177237845335066,-0.49151526122270167,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
9400,-0.09456342523288759,-0.5022898294204489,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
11950,-0.26193369470835187,-0.5022898294204489,-1.050506552243641,1,0,-1.4259935648809674,1.0149409968745098,-0.5218197469174669,0,0,1
9650,-0.15035351505804234,-0.5031248584557743,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
18950,-0.37351387435866135,-0.5139263630740158,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,0.618370692177909,0,0,1
11450,-0.26193369470835187,-0.5164853230209808,0.5785727231579444,0,0,0.17727924905224904,-1.0851386450733238,-0.3317880070682376,0,0,1
10250,-0.2061436048831971,-0.5175897162612498,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.4268038769928522,0,0,1
11450,0.01701675441742192,-0.5179937625686654,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.5218197469174669,0,0,1
9950,-0.09456342523288759,-0.5193675200138781,-0.303845217684581,1,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
10500,0.01701675441742192,-0.5364721470278018,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.3317880070682376,0,0,1
13750,0.01701675441742192,-0.5461961948262686,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
9950,-0.4293039641838161,-0.5542501845540846,-0.303845217684581,0,0,-0.8915692935698952,-1.0851386450733238,-0.9018832266159255,0,0,1
10250,-0.09456342523288759,-0.5601492606423513,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.8068673566913108,0,0,1
10850,-0.09456342523288759,-0.5624119199638782,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.3317880070682376,0,0,1
11895,-0.2061436048831971,-0.5645398971829332,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
12950,-0.15035351505804234,-0.5709507652605927,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.3317880070682376,0,0,1
11950,-0.3177237845335066,-0.5772000148152862,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,0.1432913425548357,0,0,1
10750,0.01701675441742192,-0.5774155061792411,0.5785727231579444,1,0,0.17727924905224904,1.0149409968745098,-0.04674039729439361,0,0,1
9550,-0.09456342523288759,-0.5869779354547418,-0.303845217684581,0,0,-0.8915692935698952,1.0149409968745098,-0.2367721371436229,0,0,1
10950,0.01701675441742192,-0.5965673011507368,-1.050506552243641,0,0,-1.4259935648809674,1.0149409968745098,-0.7118514867666962,0,0,1
11750,0.01701675441742192,-0.5979410585959495,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.7118514867666962,0,0,1
10950,-0.4850940540089709,-0.5995033709846228,0.5785727231579444,0,0,0.17727924905224904,1.0149409968745098,0.04827547263022104,0,0,1
12450,-0.09456342523288759,-0.603840134684216,0.5785727231579444,1,0,0.17727924905224904,-1.0851386450733238,-0.3317880070682376,0,0,1
10500,-0.2061436048831971,-0.609254355203584,0.5785727231579444,1,0,0.17727924905224904,-0.035098824099407094,-0.8068673566913108,0,0,1
